id,bedrooms,bathrooms,floors,condition,grade,sqft_above,yr_built,zipcode,sqft_living15,sqft_lot15,price
9138100261,4,2,2,4,7,1760,1926,98115,1840,4000,645000
7227500740,2,1,1,5,5,720,1942,98056,840,4760,217000
8150100265,2,1,1,3,6,620,1941,98126,620,4760,255000
1150000040,3,2,2,3,10,2360,1987,98029,2400,11260,625000
9238900616,3,2,1,4,8,1460,1960,98136,1980,8400,680000
9289900065,3,2,1,4,7,1080,1957,98155,2100,11250,440000
7504020610,5,2,2,3,9,2480,1978,98074,2570,12000,615000
7454001210,3,1,2,3,6,1040,1942,98146,1030,6512,239000
2122039137,3,2,1,4,7,1656,1985,98070,2030,29859,462500
6884800180,4,2,2,5,7,1790,1927,98115,1660,3767,619400
7110000068,6,3,2,3,7,2520,1954,98146,2790,26809,975000
7625701935,2,1,1,3,6,700,1943,98136,1060,6000,330000
4054500180,4,3,2,3,11,4030,1988,98077,4090,40371,985000
2917200475,2,1,1,3,6,760,1946,98103,780,7102,430000
3262300555,4,5,2,3,11,5180,2001,98039,2270,8119,2460000
1245003740,3,2,2,5,7,1720,1946,98033,1390,6000,778000
1796381120,3,2,1,4,7,1090,1990,98042,1490,7741,219000
3761100180,4,2,2,5,8,1800,1928,98034,2340,19810,1600000
6666800180,4,2,1,4,9,1460,1966,98040,2040,8479,715000
8651200040,4,2,2,4,10,2790,1964,98040,3520,15653,950000
5100402310,2,1,1,4,8,1020,1951,98115,1540,6380,425000
421049170,3,1,1,3,7,1510,1962,98003,1510,12970,239000
726059047,1,1,2,3,6,920,1944,98011,2260,14025,310000
5100403636,2,1,1,3,7,700,1927,98115,1130,5599,400000
1535204365,2,2,2,5,7,1280,1977,98070,1680,25343,428000
4240400155,3,1,2,3,8,1440,1929,98117,1640,4500,600000
5468750040,4,4,2,4,9,2740,1990,98042,2290,8250,415000
9158100040,2,1,1,3,7,1400,1949,98133,1760,8220,401000
7460000040,3,2,1,3,7,1370,1948,98168,1210,7156,292000
2927600155,3,2,1,3,7,1310,1950,98166,1600,11250,291750
8731950910,3,2,1,4,8,1680,1968,98023,2040,8214,227000
1726600110,3,2,1,3,9,2260,1977,98005,2820,12534,675000
3320000212,3,2,2,3,8,1050,2007,98144,1350,1245,397500
1670400068,2,2,2,3,7,1820,1921,98168,1430,9288,206000
7424700145,3,4,3,3,10,2800,2008,98122,2790,5000,1190000
2408800120,4,2,1,5,7,2140,1959,98010,1720,99316,360000
1776230180,4,2,2,3,8,2430,2010,98059,2650,3844,427500
7889601320,2,1,1,3,6,940,1943,98146,1310,6000,115000
7589200153,3,2,1,4,7,1140,1948,98117,1770,5386,559000
8032700175,4,1,2,3,7,1510,1906,98103,1560,1602,420000
9238430300,4,2,1,3,8,1890,1982,98072,2560,38638,550000
6150700180,2,1,1,3,7,700,1948,98133,1070,5995,282150
3330501645,3,1,1,3,6,1150,1910,98118,1150,5664,260000
7853210180,3,2,2,3,7,2340,2004,98065,1970,3739,428000
6149700194,3,3,3,3,7,1510,2007,98133,1510,1245,319950
3625049079,3,2,1,3,7,1590,1946,98039,3000,16215,1350000
2979800750,2,1,1,4,7,1050,1924,98115,1463,4320,552000
2887700970,4,3,2,5,7,1470,1929,98115,1600,3800,637000
8732130940,4,2,1,2,7,1480,1978,98023,1980,9360,213000
2968800645,3,1,1,4,6,960,1958,98166,1060,7620,215000
2351800065,3,2,1,3,8,1380,1949,98199,2020,6122,590000
2822069080,4,2,2,3,8,2560,1989,98038,2130,10150,390000
5018200110,4,2,1,4,7,1540,1959,98198,1920,9634,287000
1235100371,5,3,2,3,7,3550,1960,98033,3370,9600,580000
3904930410,3,2,1,3,8,1330,1988,98029,1900,4842,424000
3529000880,4,2,2,3,8,2110,1988,98029,2050,7000,610000
8081020330,4,3,1,3,11,2270,1989,98006,3910,13247,1320000
2516000515,4,3,1,3,7,860,1918,98107,1310,5000,623500
3223039010,2,1,1,3,6,570,1936,98070,2040,115434,260000
9828702588,3,2,3,3,9,2030,2013,98112,1450,1441,906000
6672920150,3,2,1,3,7,1500,1987,98019,1580,14013,330000
9485700150,2,1,1,3,6,920,1955,98106,1040,7440,275000
3500100208,3,1,1,3,7,1040,1953,98155,1420,8200,290000
4083302915,2,1,1,3,7,1150,1917,98103,2240,3753,599950
1560920450,4,3,2,3,11,4180,1986,98038,3010,35190,550000
2475200930,3,2,1,3,7,1690,1987,98055,1530,4093,289000
2064800120,4,3,1,5,8,1240,1976,98056,1980,9325,411000
272000945,3,3,1,3,10,1730,1964,98144,2080,4000,826000
9476700035,4,2,2,4,7,2350,1943,98056,1430,11000,400000
859000018,3,2,2,3,8,1320,2008,98106,1740,1789,342000
4237900645,2,2,1,3,7,1080,1955,98199,2070,6000,475000
2436200436,4,4,2,3,9,3150,2014,98105,1550,4200,1210000
7635801321,4,3,1,5,7,2050,1913,98166,1820,12214,455000
3975400085,4,3,1,3,8,1790,1958,98103,1610,4000,850000
1099600220,3,1,1,3,7,1010,1971,98023,1820,6500,185000
8952900245,6,3,1,4,9,2730,1960,98118,3700,14994,850000
1622049140,4,2,1,3,7,1200,1960,98198,1920,18295,239900
2824069373,5,4,2,3,10,3190,1999,98027,2740,14300,765000
1774000330,3,2,1,4,8,2220,1967,98072,2070,11745,437000
1555300530,3,2,1,3,7,1010,1969,98032,1640,7700,240000
4402700593,2,1,1,4,7,860,1949,98133,1550,7682,395000
2556500040,3,1,1,3,7,1230,1955,98155,1710,7238,320000
1737100040,3,2,1,3,8,1280,1981,98033,2100,7560,525000
7575620120,3,3,2,3,8,1680,1988,98003,1820,10362,260000
2817900100,3,3,1,3,9,2200,1988,98092,2840,39413,450000
1939100610,4,2,2,3,9,2300,1990,98074,2280,8835,560000
4174600386,5,3,1,3,7,1360,1989,98108,1950,5500,310000
1310440590,3,2,2,3,9,2290,1997,98058,2700,7500,440000
4037200690,4,1,1,4,7,970,1957,98008,1590,8400,458450
8072000035,3,1,2,2,7,1200,1918,98118,1380,8068,200000
2125410210,3,2,2,4,7,1580,1987,98034,1950,9675,430000
3755000120,3,1,1,4,7,1120,1966,98034,1320,10500,360000
3598600088,4,2,1,3,7,1200,1962,98168,1450,9481,311000
4083305633,3,3,3,3,8,1470,2003,98103,1470,1506,615000
9545200180,3,2,2,3,8,2270,1979,98027,2260,9600,575000
46100504,4,4,2,5,11,2540,1934,98040,3880,18730,2030000
952000925,3,2,1,4,6,720,1917,98126,1500,5750,430000
4039300490,3,2,1,4,7,1200,1962,98007,1510,7668,400000
8151600941,3,2,1,3,7,860,1957,98146,1480,10359,340000
3448001975,1,1,1,3,6,930,1924,98125,1590,6600,351000
2141500040,4,2,2,3,8,2400,2002,98059,2040,7756,440000
2798600120,4,2,2,3,8,1960,1999,98092,2360,11785,298000
2227900040,4,2,1,3,8,1260,1964,98133,1430,6775,300000
3395040580,3,2,2,3,7,1590,2001,98108,1540,2890,310000
6137610620,4,2,2,4,9,2590,1993,98011,2730,9264,500000
7518505375,3,1,2,3,7,860,1927,98117,1540,4080,399900
9206950100,3,2,2,3,8,1270,2004,98106,1420,2206,343000
9542890100,2,2,2,3,8,1130,2010,98052,1140,1710,415000
4254000620,3,2,2,3,8,1860,1997,98019,2040,14055,410000
6414100026,2,1,1,3,7,1802,1961,98125,1810,7332,320000
1346300035,5,3,2,5,12,3420,1902,98112,3220,5600,1990000
2212210360,2,1,1,4,7,940,1980,98031,1400,7161,253000
205000410,3,2,2,3,9,2320,1992,98053,2610,33305,630000
2892600056,2,1,1,4,7,1130,1953,98055,1270,10798,216000
3396800120,3,2,1,3,8,1230,1983,98052,1930,12000,540000
2320069089,3,2,2,4,5,1830,1930,98022,1520,12233,212000
4036400110,3,3,1,3,8,1470,1978,98155,2640,8887,300000
7518506716,3,2,3,3,10,2830,2014,98117,1780,5100,969950
9826701765,3,1,1,3,6,900,1956,98122,1940,2880,715000
1438700040,5,3,2,3,10,2290,1968,98040,2980,19447,1320000
5494000040,4,3,1,3,8,1930,1968,98004,2410,10001,1440000
7224500375,3,1,1,3,7,1030,1924,98055,1030,5250,305000
1025049254,3,4,2,3,9,1150,2006,98105,1620,1855,458000
2407000110,3,2,1,3,6,1220,1942,98146,1180,8775,275000
7203600745,3,3,2,3,8,1730,1930,98198,1100,5336,550000
7234601198,3,3,3,3,9,1540,2011,98122,1540,1456,742000
1931300110,3,1,2,5,8,1570,1908,98103,1640,4000,700000
8624700015,4,3,1,5,8,1640,1955,98108,2020,7320,640000
6149700315,3,1,1,3,7,1240,1947,98133,1210,7200,352000
2064800880,3,1,1,3,7,1050,1969,98056,1800,8000,301500
3902300450,4,2,1,4,8,1410,1979,98033,2190,9198,630000
1332300110,3,2,2,3,7,3040,1999,98030,2670,6259,340000
7663700610,4,2,1,3,7,1080,1953,98125,1800,9364,477500
7520000330,3,2,1,3,7,870,1997,98146,1900,7302,285000
1521049156,3,3,1,4,7,1900,1958,98001,1640,19166,255000
6648760150,3,2,2,3,8,1600,1993,98001,1890,9830,315000
1807900300,6,3,1,3,6,2530,1978,98033,1886,6000,830000
4310700778,3,2,3,3,8,1860,2014,98103,1760,2456,539950
5364200620,3,2,2,3,8,2090,1941,98105,2280,5179,980000
1939130120,4,2,2,3,9,3100,1990,98074,2710,8344,735000
7280300375,5,2,1,3,8,1350,1965,98177,2700,7800,536000
2767602720,3,2,2,3,7,1140,1945,98107,1530,4650,575000
3300701185,2,1,1,3,6,930,1924,98117,1300,4000,500000
8731901910,4,2,1,4,8,1960,1967,98023,1960,8400,285500
2558640110,4,3,1,4,7,1290,1973,98034,1750,7760,498000
9465200405,2,1,1,4,7,910,1939,98103,970,6281,412000
2896000450,4,2,1,4,8,1300,1975,98052,2160,8348,607000
1320069255,3,1,1,3,6,1000,1991,98022,1490,10395,199000
8651720150,4,3,1,3,7,1630,1978,98034,2470,9856,492500
3840700757,4,2,2,3,8,2840,2001,98034,1934,9605,585000
8856970530,3,2,2,3,7,1860,2000,98038,1940,5205,326995
2473351050,4,2,1,4,8,1920,1968,98058,1890,7800,372500
7003200120,2,1,1,4,6,840,1937,98070,1850,64069,528000
1321059097,3,2,1,3,7,2390,1975,98092,1370,32109,400000
2571910100,4,2,2,5,7,2100,1993,98022,2130,8560,344000
5104511050,4,3,2,3,8,2430,2003,98038,2430,6028,409950
2771603990,3,2,1,3,8,1280,1950,98199,1920,4000,625000
9407001770,3,2,1,3,7,1350,1987,98045,1370,9500,304950
3211230300,2,2,1,3,9,2160,1985,98092,2450,34992,381500
3229200040,3,2,1,4,7,900,1946,98168,1720,6415,215000
3810000843,5,2,2,4,7,2840,1925,98178,2170,9612,345000
4045700455,3,1,2,4,7,2510,1961,98001,2130,20000,363000
3322049095,3,1,2,4,7,1690,1913,98001,1700,15899,240000
8682280970,2,2,1,3,8,1930,2005,98053,1900,5479,548050
9269200650,2,1,1,3,6,720,1941,98126,670,4920,314000
7701961220,4,2,2,3,11,2990,1990,98077,3340,18752,800000
7883603945,5,2,2,3,7,2300,1905,98108,1200,6000,400000
1352300580,1,1,1,3,4,460,1937,98055,990,4120,247000
8714600145,2,2,1,4,7,890,1906,98105,1640,3740,540000
323089172,4,2,2,3,8,1900,1995,98045,1900,16477,410000
8651511030,3,2,1,3,8,1260,1981,98074,2040,10485,525000
7015200900,4,2,2,4,8,1700,1929,98119,2020,5543,820000
736100065,4,2,2,3,8,2820,1933,98040,3250,15375,1250000
3123049131,2,1,1,4,7,1180,1955,98148,1330,10200,244000
1773101530,1,1,1,3,5,520,1930,98106,800,4960,275000
6917700650,2,2,1,3,7,1260,1946,98199,1690,5458,577000
3574800090,5,2,1,4,7,1360,1977,98034,1820,7866,446950
7853220610,3,2,2,3,8,2050,2004,98065,2680,7187,457000
9537200037,4,2,2,4,7,1310,1926,98198,1310,9450,320000
5470100090,3,2,1,4,7,1250,1969,98042,1320,9600,210000
3826500730,4,2,1,3,8,1290,1978,98030,1770,7700,220000
2998800040,3,2,1,4,7,1250,1925,98116,2250,4800,589000
7658600150,4,2,1,3,7,970,1904,98144,1670,1820,435000
3816300065,3,1,1,3,7,1520,1953,98028,1670,9876,375000
1561600056,4,4,2,3,10,4010,2007,98004,1870,9873,1740000
8682261250,2,2,1,3,8,1660,2005,98053,1670,4871,545000
6392002550,3,2,2,3,10,3400,1983,98115,1860,5100,970000
1370803835,2,2,1,5,8,1380,1946,98199,1990,5000,705000
7805450040,5,3,2,4,9,2540,1984,98006,2920,11258,915557
8019200823,4,2,2,3,7,1810,1960,98168,1520,9780,259000
5457800930,2,2,2,5,10,1990,1900,98109,2980,5061,1700000
3715500110,3,2,1,4,7,1290,1969,98034,1640,8809,427000
6058600385,2,1,1,3,6,930,1911,98144,1670,3800,390000
7708250040,3,2,2,3,8,2390,1995,98042,2070,7585,363000
2769600035,4,2,2,4,7,1680,1928,98107,1950,4500,612000
5500100120,4,2,1,4,8,1790,1965,98177,1790,9142,380000
4472000040,4,3,1,3,7,1150,1997,98002,1820,6207,230000
9376301591,3,2,2,4,8,1570,1931,98117,1490,4000,580000
4232903990,3,1,2,3,8,1630,1918,98109,2280,5400,770000
7575500150,4,2,1,3,6,1260,1991,98022,1120,8400,207200
6817801430,3,2,1,3,7,1190,1985,98074,1700,12114,525000
2883200760,3,2,1,3,7,1520,1961,98103,2440,4880,925000
1797500985,4,2,2,5,8,1650,1910,98115,1820,4000,883000
2896400210,4,2,2,3,7,1780,2003,98072,1610,2961,455000
8691510150,3,2,2,3,7,1900,2004,98058,2230,5194,343500
6163901380,2,1,1,5,6,960,1950,98155,1090,8450,244000
9477000650,3,2,1,5,7,1640,1967,98034,1640,7770,397000
2560800165,2,1,1,3,6,850,1976,98198,1160,5000,180500
5589300495,3,3,1,4,7,1900,1926,98155,2150,9071,310000
2517000600,4,2,2,3,7,2780,2005,98042,2260,4160,315000
5364200477,3,1,1,5,7,1030,1952,98105,2230,6987,718000
7349400100,3,2,1,4,7,1330,1977,98002,1600,7698,279950
1455600062,3,2,1,4,8,1700,1940,98125,2560,10202,689000
629810720,4,2,2,3,10,3520,1998,98074,3490,9667,828000
3395800455,2,1,1,3,6,890,1942,98146,1260,8100,150000
9191201385,3,2,1,4,7,930,1926,98105,1380,3750,505400
6648150040,5,3,2,4,11,3820,1989,98040,4040,13860,1680000
7211400615,3,1,1,3,7,1040,1959,98146,1440,5000,217450
6870000150,4,2,2,3,9,2820,2004,98034,2560,4853,677000
3324079092,2,2,1,3,8,1320,2004,98027,1830,155073,361000
8901000543,3,2,2,3,8,2590,2004,98125,1670,7648,620000
7428000120,3,2,1,2,7,1180,1989,98023,1460,6740,176000
6675500112,3,1,1,4,7,960,1969,98034,1580,9104,330000
8898701340,3,2,1,3,7,1190,1986,98055,2230,9520,290000
3904921120,4,2,2,4,9,2770,1988,98029,2770,9219,711000
1545806960,3,2,2,4,7,1060,1983,98038,1410,8100,295000
3303990410,5,3,2,3,11,4010,2003,98059,4010,12334,1100000
1862900690,3,2,1,4,7,1140,1991,98031,1460,7078,257500
123039333,4,1,2,3,6,1910,1934,98106,1380,9000,240000
8077210230,4,2,2,3,9,2340,1990,98074,2340,8955,645000
9550200650,2,2,1,4,7,740,1903,98103,1570,3919,499000
4326000220,3,1,2,3,7,1290,1961,98034,1290,9508,321000
1862400522,3,2,3,3,8,1810,1998,98117,1470,1585,449000
7589200165,3,2,1,4,7,910,1949,98117,1600,4820,515000
925059042,4,2,1,3,8,1270,1978,98033,2030,8831,456000
2924079044,3,4,2,3,9,3830,1977,98027,2440,219106,865000
5535600110,4,2,2,3,9,2920,2003,98019,2920,8943,515500
1428900033,4,2,2,3,8,2630,2004,98072,2360,5765,576925
1822059382,3,2,1,3,7,1320,1996,98031,1670,7991,243000
3584000180,3,2,1,5,7,1400,1968,98003,1270,9375,253400
7812500180,3,2,2,3,7,1600,2000,98178,2020,4327,292000
984210220,3,2,1,3,7,1090,1976,98058,1880,7905,271500
8682310220,2,2,1,3,8,2170,2012,98053,2150,6074,765000
7586200061,3,3,2,3,8,1090,2005,98177,1280,2121,375000
5127100100,3,2,1,4,7,1620,1968,98059,1660,10011,382880
7856000150,3,2,1,4,9,1580,1967,98006,2400,9700,852500
5076700025,3,2,1,3,7,1240,1959,98005,1440,9344,475000
9221400600,3,2,1,5,7,820,1919,98115,1180,2820,462000
1924059278,3,2,1,3,8,1230,1949,98040,2750,17425,762400
6163901283,4,2,1,4,7,1890,1967,98155,1890,8515,330000
7504460090,3,2,1,3,8,1890,1978,98074,2390,12323,473000
4154302560,3,2,1,3,7,2440,1949,98118,1920,6900,550000
7905390220,3,2,1,3,7,1340,1972,98034,2060,7280,449500
8691330910,4,3,2,3,10,2830,1998,98075,3840,11596,744000
9169100175,4,2,1,4,7,1690,1952,98136,2240,5000,700000
5706202070,4,2,2,4,7,1560,1965,98027,1920,12220,511100
9478501020,3,2,2,3,7,1980,2012,98042,2200,4500,317950
426069095,3,2,2,3,8,2070,1988,98077,2740,44866,542950
6752000330,3,2,1,3,8,1490,1975,98008,2350,10320,490000
9834200555,4,4,2,3,8,2420,1992,98144,1720,4080,760000
726059344,3,2,1,4,7,1220,1961,98011,1970,9650,475000
8106100085,5,4,2,3,11,3390,1987,98040,4460,22748,1700000
3831250150,3,3,2,3,9,2692,2007,98030,2336,5700,435000
7852020760,3,2,2,3,8,1740,2000,98065,2100,4944,399000
3142600120,3,2,1,4,7,1050,1927,98115,1700,3800,627000
7831800495,4,2,2,3,7,1290,1991,98106,1920,5100,346500
4037000065,3,2,1,3,7,1320,1957,98008,1720,8100,412000
7574910450,4,2,2,4,10,3360,1994,98077,3150,36823,845000
6703700025,3,2,1,3,7,1100,1959,98155,1480,8683,373000
5418500970,4,2,2,4,8,2480,1965,98115,2460,9610,725000
5379806180,6,2,1,4,7,1420,1965,98188,1630,11662,376000
3332000061,3,1,2,4,7,1520,1929,98118,1200,4635,552500
7635800600,5,2,2,3,6,2280,1924,98166,1790,11800,365000
1825079086,4,2,2,3,9,3010,1996,98053,2590,49222,700000
4399200085,4,2,1,4,8,2550,1967,98002,1770,9686,315000
7131300031,4,2,1,3,7,1540,1957,98118,1540,5110,262500
2719100355,3,2,2,3,8,2280,1984,98136,1920,6150,660000
2517010120,4,2,2,3,7,2450,2006,98042,3300,6941,340000
5700000600,5,2,2,5,7,1720,1918,98144,2200,5000,660500
5075400035,1,1,1,3,6,690,1928,98117,1650,4864,280000
5141000571,1,1,1,4,6,800,1919,98108,1490,4650,267000
3664500300,2,1,2,3,4,1470,1932,98059,1670,43301,230000
2607730490,3,2,2,3,8,1840,1993,98045,2150,11403,417000
88000790,3,1,1,3,7,1170,1968,98055,1680,10125,252000
4083303540,5,2,2,4,7,1544,1921,98103,1770,4200,791000
6430500219,1,1,1,4,6,830,1924,98103,1300,3774,415000
203900610,3,2,1,5,7,1150,1966,98053,1560,12400,339000
6083000123,3,1,1,3,6,1140,1942,98168,1190,9750,158000
2490200620,3,1,1,3,7,1260,1957,98136,1230,5100,535000
9528102870,3,1,1,3,7,980,1919,98115,1280,3090,818900
2436700610,4,2,1,3,7,1420,1950,98105,1350,1281,550000
7655900031,2,1,1,3,6,590,1953,98133,1370,6760,240000
7011201333,3,3,2,3,9,1090,2008,98119,1710,1797,590000
9412200730,3,2,1,4,7,1480,1967,98027,1850,17825,369300
3024079096,4,2,1,3,7,1400,1981,98027,2440,131116,510000
5423600040,3,2,2,3,8,2040,1987,98052,1940,10272,542500
3291800120,3,1,1,4,7,970,1980,98056,1480,7800,262500
3052700921,6,3,1,3,7,1760,1957,98117,1760,4300,900000
2424059119,4,4,2,3,9,4170,1995,98006,2990,11381,1100000
4335000145,3,2,1,4,7,1750,1951,98166,2030,14400,368000
1980200384,4,4,2,3,9,3620,2003,98177,2330,7200,825000
5637200150,3,2,1,3,7,1660,2002,98059,2380,8598,343500
8864000970,4,1,1,4,6,1020,1944,98168,1230,6000,273500
3885808210,3,2,2,4,9,2044,1996,98033,2440,5610,1000000
7986400265,5,3,2,3,8,1340,1926,98107,1350,4500,770000
9459200120,3,2,2,4,7,1170,1925,98118,1400,3800,400000
1311200120,3,1,1,3,7,1100,1963,98001,1660,7245,225000
3649100031,4,1,1,4,7,2020,1955,98028,1530,11970,345000
2475400120,3,2,2,3,8,2530,2001,98011,2280,8791,450000
6365900065,2,1,1,3,7,870,1948,98116,1310,5750,334850
3959400645,5,3,1,3,8,1980,1955,98108,1730,4933,605000
4139660040,5,4,2,5,10,3180,1997,98006,3670,14450,760000
3241600027,2,2,2,4,6,1350,1926,98118,1380,7800,390000
8946400100,3,2,2,3,8,1940,2001,98072,2110,4581,488000
3625059152,3,3,1,4,11,2460,1958,98008,3810,30401,3300000
624110110,5,4,2,4,11,3950,1990,98077,3880,13810,1060000
522079015,3,2,2,3,8,1590,1975,98038,2340,207781,608000
3204300455,3,2,2,3,11,1920,2000,98112,1870,5040,1390000
5414100040,2,1,1,3,6,800,1904,98118,1640,3400,299950
1930301015,3,3,2,3,7,1910,1943,98103,1410,4800,818000
1898200100,3,2,1,3,9,2400,1990,98023,2400,8258,355000
9471200065,5,3,2,5,9,3860,1952,98105,3170,10400,1860000
510003085,3,3,3,3,7,1980,1987,98103,1630,4560,660000
2579500110,3,2,1,3,9,1840,1930,98040,3530,17310,2370000
1762600090,4,2,2,3,10,3430,1984,98033,3920,35230,1210000
6700390090,3,2,2,3,7,1720,1992,98031,1720,3510,255950
6817801020,3,2,1,3,7,1500,1983,98074,1230,10964,475000
7931000053,4,2,1,4,7,1140,1960,98031,1830,15569,362950
1828000620,3,2,1,4,7,1110,1966,98052,1800,8679,452000
2423400040,3,2,1,3,7,1270,1964,98168,1890,8348,315000
6064800730,3,2,2,3,7,1630,2003,98118,1610,2582,330950
3388300590,5,2,2,4,8,2520,1978,98027,2780,55321,535000
1591600506,4,2,2,4,7,1520,1940,98146,1770,9464,479000
6798100661,3,2,3,3,7,1212,2004,98125,1256,1226,340000
8732800100,4,2,1,3,7,1890,1966,98188,1600,9257,312000
2025701080,3,2,2,4,7,1370,1993,98038,1370,6600,305000
4345000490,3,2,2,3,7,1770,1996,98030,1770,7349,270000
2771104010,3,2,2,5,8,1300,2003,98199,1470,5400,529999
3307700405,2,1,1,3,7,1190,1946,98040,1700,6968,587100
6817800910,3,2,1,3,7,1690,1984,98074,1280,12436,459800
259801140,4,2,1,3,7,1330,1966,98008,1680,7210,451000
1176001293,3,3,2,3,11,3060,1993,98107,1680,5250,2480000
820079101,3,2,2,4,7,2040,1983,98022,2020,223027,525000
40001065,2,1,1,3,6,1110,1951,98168,2240,12255,250000
3330501975,5,2,2,4,7,2040,1908,98118,1870,4365,475000
3021059175,4,2,1,4,7,1920,1962,98002,1400,10550,235000
8092500720,3,2,1,5,7,1330,1967,98042,1420,9548,230000
9828702120,4,1,2,3,7,1630,1921,98122,1220,2314,581000
6751300375,3,1,1,3,7,1520,1956,98007,1470,8712,415000
6751300375,3,1,1,3,7,1520,1956,98007,1470,8712,522500
6073300790,3,2,1,4,8,1340,1967,98056,1990,7725,383000
8074400035,3,2,1,4,7,1250,1958,98056,1710,8205,315000
2254501335,3,2,2,3,7,1460,1902,98122,1590,1210,591000
7504021510,4,2,2,3,9,3140,1979,98074,2370,12054,750000
7625701386,3,2,1,3,7,1200,1956,98136,1480,6500,430000
1775500371,4,2,2,3,10,3140,1995,98072,2340,19965,712000
3244500037,3,2,1,4,8,1340,1981,98072,2660,49658,510000
9828701745,2,1,1,2,6,710,1950,98112,1480,1721,480000
1994200040,3,1,1,3,7,1260,1906,98103,1430,4650,538000
8122100265,2,3,1,3,7,730,1929,98126,980,5000,464000
7202290180,3,2,2,3,7,1440,2001,98053,1600,3131,476000
4025300360,3,2,1,4,7,1130,1947,98155,1600,14300,349500
2557000540,3,2,2,4,8,1810,1981,98023,1820,8262,270000
9388100015,3,2,2,3,10,2000,1978,98034,2710,18077,740000
6305900300,4,2,2,4,9,2740,1990,98031,2460,9189,395000
7202340530,3,2,2,3,7,1690,2004,98053,1950,4088,498000
7849202296,3,2,2,3,7,1470,1999,98065,1500,4385,339900
255520150,3,2,2,3,9,2830,2006,98019,3557,9159,539000
3578401770,3,1,1,3,8,1140,1983,98074,1910,13639,400000
984000410,3,2,1,4,7,1410,1967,98058,1860,8643,225000
9834200925,3,2,2,3,6,1170,1907,98144,1670,4080,330000
2225039103,3,3,2,3,10,1730,1950,98199,2950,5670,1390000
6445800015,3,3,1,3,8,1990,1986,98029,3120,29625,490000
1311800040,4,3,1,3,7,1140,1967,98001,1580,7416,260000
1473120730,4,2,2,4,9,2990,1991,98058,2740,8030,469900
6820100035,6,2,2,4,7,1220,1925,98115,1850,4181,493000
1824079107,4,2,2,4,9,2920,1998,98024,2310,184694,740000
2891000610,4,2,1,3,7,1700,1967,98002,1280,6000,148900
6600220090,2,2,2,3,7,1620,1981,98074,1470,13615,475000
4447300165,2,1,1,3,7,760,1944,98117,1520,4000,415000
2891000450,3,1,1,4,7,1230,1967,98002,1240,6000,229500
9286000110,5,4,2,3,11,3760,2001,98006,5200,18116,1360000
2558160220,4,2,1,3,7,1330,1969,98028,1500,9160,385000
2422000067,3,2,1,3,7,1250,1965,98001,2240,16433,230000
2887701970,2,1,1,4,7,770,1926,98115,1570,3348,425000
8581400015,2,1,1,5,5,1000,1914,98002,1010,6327,189900
7972603950,2,1,1,3,6,750,1943,98106,1050,6390,238000
7882600332,4,2,1,4,7,1570,1950,98033,3050,11875,968060
5078400210,4,2,1,4,7,1490,1954,98004,1800,8286,921000
1180008355,5,2,1,5,7,1500,1958,98178,2230,7125,380000
2781600195,1,1,1,3,5,1060,1935,98070,2258,31762,285000
3342100995,4,2,2,3,8,1980,1998,98056,1980,5400,449000
2818600115,4,1,2,4,7,1600,1946,98117,1900,5500,625000
8732020720,4,2,1,4,8,2000,1978,98023,2190,8374,318989
1563100557,3,2,2,3,8,1120,2002,98116,1310,1378,445000
9533100145,3,1,1,3,7,1120,1952,98004,1440,8640,750000
3761700067,3,2,1,5,10,3320,1979,98034,3730,11875,959000
8029500360,3,2,2,3,9,2370,1990,98023,2530,9883,330000
7011201106,2,2,2,3,7,830,2005,98119,1610,2666,425000
3235100110,3,1,1,3,6,940,1948,98155,940,7913,280000
2623089141,4,2,2,3,8,2250,1998,98045,2040,57857,476500
1241500147,3,2,2,3,8,2020,1998,98033,2070,3699,556000
1524079188,4,5,2,3,10,5240,2006,98024,1930,68824,1860000
9262800208,4,4,2,3,10,4083,2005,98001,2430,41382,637000
1062100115,3,2,1,4,7,1450,1969,98155,1880,6000,405000
6381500265,5,1,1,4,6,800,1944,98125,1590,6794,397000
7203220300,4,3,2,3,9,3555,2014,98053,3625,5637,895990
4027701220,3,2,2,3,7,1610,1933,98028,2410,9000,259000
114100758,2,1,1,3,7,960,1955,98028,1210,24875,420000
9376301110,3,2,2,3,8,1380,2008,98117,1360,2096,518000
9371700085,3,2,1,5,7,1380,1942,98133,1300,8188,425000
2122049096,2,1,1,3,6,1040,1973,98198,1100,7575,182500
546000245,3,2,2,4,7,1380,1929,98117,1440,4005,549900
2783600210,3,2,1,4,7,1280,1980,98034,1790,9000,445000
5210200184,2,2,1,4,7,990,1946,98115,1980,5400,452000
2125049133,5,2,1,3,7,1260,1951,98112,1970,5500,715000
7940710100,3,2,2,3,8,2010,1989,98034,1860,4400,559000
6072800246,5,6,2,3,11,8020,2001,98006,4160,18969,3300000
5466700450,4,2,1,4,7,1090,1977,98031,1710,7350,250000
1425039029,5,4,2,3,9,2930,2008,98199,1560,6656,1230000
422069067,4,2,1,4,7,2380,1960,98038,1030,114998,276500
2472920740,4,2,2,4,9,2880,1987,98058,2420,7663,440000
2338800100,6,2,2,5,7,1970,1940,98166,2520,7797,543200
3524039060,1,1,1,3,6,750,1918,98136,1770,4850,250000
